Timestamp,Type,X,Y,Z
1767308059069,ACC,2.0614076,-2.207454,9.387665
1767308059109,ACC,2.0685902,-2.1308396,9.356541
1767308059149,ACC,2.0326772,-2.1811178,9.303867
1767308059189,ACC,1.9919758,-2.1428106,9.385271
1767308059229,ACC,2.0901382,-2.1811178,9.406818
1767308059269,ACC,1.9752164,-2.183512,9.380483
1767308059309,ACC,2.0590134,-2.1547816,9.390059
1767308059350,ACC,2.0638018,-2.195483,9.325416
1767308059390,ACC,2.0973208,-2.1619642,9.380483
1767308059430,ACC,2.018312,-2.1523874,9.313444
1767308059470,ACC,2.0590134,-2.183512,9.325416
1767308059511,ACC,1.9536686,-2.1906946,9.356541
1767308059551,ACC,2.0829554,-2.1164744,9.385271
1767308059590,ACC,2.0973208,-2.1212628,9.404425
1767308059631,ACC,2.0518308,-2.1284454,9.351752
1767308059671,ACC,1.9871874,-2.066196,9.323022
1767308059710,ACC,2.018312,-2.1763294,9.392453
1767308059752,ACC,1.9752164,-2.1188686,9.303867
1767308059791,ACC,2.0111294,-2.1619642,9.315839
1767308059831,ACC,2.0757728,-2.183512,9.406818
1767308059835,HR,45.0,0.0,0.0
1767308059872,ACC,2.0805612,-2.1691468,9.358934
1767308059912,ACC,2.066196,-2.1499932,9.354146
1767308059951,ACC,2.042254,-2.1739352,9.370906
1767308059993,ACC,2.078167,-2.1978772,9.356541
1767308060032,ACC,2.0446482,-2.15957,9.3661175
1767308060073,ACC,1.9680338,-2.0685902,9.387665
1767308060113,ACC,2.0135236,-2.1619642,9.344569
1767308060155,ACC,2.0207062,-2.1499932,9.378088
1767308060193,ACC,2.078167,-2.2026656,9.370906
1767308060233,ACC,1.9967642,-2.1619642,9.3421755
1767308060273,ACC,2.0805612,-2.1045034,9.337387
1767308060313,ACC,2.018312,-2.1906946,9.394848
1767308060354,ACC,1.9201498,-2.2146366,9.313444
1767308060394,ACC,2.0566192,-2.1212628,9.382876
1767308060434,ACC,2.0374656,-2.1930888,9.435549
1767308060474,ACC,2.0231004,-2.0925324,9.349358
1767308060515,ACC,2.0757728,-2.0925324,9.346964
1767308060555,ACC,2.0590134,-2.1859062,9.315839
1767308060595,ACC,1.9919758,-2.1212628,9.361329
1767308060635,ACC,2.042254,-2.1691468,9.3182335
1767308060675,ACC,2.030283,-2.1332338,9.330204
1767308060715,ACC,2.0111294,-2.171541,9.361329
1767308060756,ACC,2.0853498,-2.078167,9.385271
1767308060796,ACC,2.0757728,-2.1978772,9.409213
1767308060836,ACC,2.0135236,-2.1667526,9.43076
1767308060841,HR,45.0,0.0,0.0
1767308060875,ACC,2.0231004,-2.1332338,9.349358
1767308060916,ACC,2.0733786,-2.1021092,9.3661175
1767308060957,ACC,1.9416976,-2.1021092,9.363723
1767308060997,ACC,2.0470424,-2.0685902,9.334992
1767308061037,ACC,2.0446482,-2.171541,9.382876
1767308061077,ACC,2.0733786,-2.0350714,9.387665
1767308061117,ACC,2.0925324,-2.0733786,9.344569
1767308061156,ACC,2.066196,-2.0925324,9.303867
1767308061197,ACC,1.9895816,-2.1140802,9.416395
1767308061237,ACC,2.0398598,-2.1739352,9.3661175
1767308061277,ACC,2.0470424,-2.1021092,9.349358
1767308061318,ACC,2.078167,-2.171541,9.387665
1767308061358,ACC,2.0278888,-2.030283,9.392453
1767308061398,ACC,2.0278888,-2.1499932,9.375694
1767308061438,ACC,2.0590134,-2.0446482,9.334992
1767308061478,ACC,2.0398598,-2.1380222,9.32781
1767308061519,ACC,2.078167,-2.0470424,9.428367
1767308061560,ACC,2.054225,-2.0829554,9.392453
1767308061599,ACC,2.0614076,-2.1811178,9.399636
1767308061639,ACC,1.99437,-2.1667526,9.32781
1767308061679,ACC,2.0398598,-2.135628,9.3661175
1767308061718,ACC,2.0135236,-2.1380222,9.397242
1767308061760,ACC,2.0254946,-2.1380222,9.394848
1767308061799,ACC,2.0925324,-2.1428106,9.346964
1767308061840,ACC,2.0039468,-2.078167,9.330204
1767308061844,HR,45.0,0.0,0.0
1767308061876,ACC,2.111686,-2.1452048,9.423578
1767308061917,ACC,2.0231004,-2.123657,9.344569
1767308061957,ACC,1.9919758,-2.135628,9.3733
1767308061996,ACC,2.042254,-2.1045034,9.351752
1767308062037,ACC,2.0254946,-2.1619642,9.3661175
1767308062077,ACC,2.0111294,-2.1452048,9.334992
1767308062117,ACC,2.066196,-2.1308396,9.354146
1767308062158,ACC,2.0973208,-2.135628,9.337387
1767308062197,ACC,2.0685902,-2.1643584,9.397242
1767308062238,ACC,2.042254,-2.2122424,9.361329
1767308062278,ACC,2.0614076,-2.171541,9.370906
1767308062318,ACC,2.030283,-2.15957,9.437943
1767308062358,ACC,2.0374656,-2.1883004,9.375694
1767308062398,ACC,2.0590134,-2.2098482,9.41879
1767308062438,ACC,2.0805612,-2.1763294,9.325416
1767308062478,ACC,2.0398598,-2.2218192,9.397242
1767308062519,ACC,2.054225,-2.1140802,9.406818
1767308062559,ACC,2.0470424,-2.1930888,9.354146
1767308062599,ACC,2.0805612,-2.1978772,9.3661175
1767308062639,ACC,2.0518308,-2.123657,9.346964
1767308062679,ACC,2.0111294,-2.1068976,9.325416
1767308062719,ACC,2.099715,-2.2266076,9.425972
1767308062760,ACC,2.0350714,-2.1883004,9.334992
1767308062800,ACC,1.9512744,-2.15957,9.392453
1767308062840,ACC,2.0638018,-2.1428106,9.414001
1767308062841,HR,45.0,0.0,0.0
1767308062880,ACC,1.9800048,-2.231396,9.423578
1767308062920,ACC,2.0566192,-2.2002714,9.390059
1767308062961,ACC,2.0566192,-2.135628,9.358934
1767308063001,ACC,1.9871874,-2.2218192,9.423578
1767308063041,ACC,2.066196,-2.1811178,9.397242
1767308063081,ACC,2.0254946,-2.1883004,9.368511
1767308063121,ACC,2.0398598,-2.1284454,9.392453
1767308063162,ACC,2.0518308,-2.123657,9.41879
1767308063203,ACC,2.0015526,-2.183512,9.399636
1767308063243,ACC,2.0207062,-2.1763294,9.32781
1767308063284,ACC,1.9895816,-2.1547816,9.43076
1767308063326,ACC,2.0925324,-2.1499932,9.416395
1767308063366,ACC,2.0254946,-2.1332338,9.41879
1767308063407,ACC,2.078167,-2.1499932,9.399636
1767308063446,ACC,2.0135236,-2.1212628,9.43076
1767308063487,ACC,1.9895816,-2.1499932,9.390059
1767308063527,ACC,2.1021092,-2.2002714,9.380483
1767308063567,ACC,2.030283,-2.1404164,9.32781
1767308063607,ACC,2.0566192,-2.1140802,9.32781
1767308063647,ACC,2.0254946,-2.1164744,9.397242
1767308063688,ACC,1.9752164,-2.1428106,9.351752
1767308063728,ACC,2.0159178,-2.1092918,9.378088
1767308063768,ACC,1.9967642,-2.078167,9.404425
1767308063808,ACC,2.0446482,-2.195483,9.375694
1767308063848,ACC,2.087744,-2.1691468,9.351752
1767308063857,HR,45.0,0.0,0.0
1767308063888,ACC,2.0973208,-2.1619642,9.416395
1767308063929,ACC,2.018312,-2.1811178,9.40203
1767308063968,ACC,2.0207062,-2.0925324,9.31105
1767308064009,ACC,1.9967642,-2.2290018,9.378088
1767308064049,ACC,2.0709844,-2.1068976,9.370906
1767308064089,ACC,2.030283,-2.1404164,9.43076
1767308064129,ACC,2.0685902,-2.1643584,9.404425
1767308064170,ACC,2.066196,-2.1045034,9.416395
1767308064209,ACC,2.006341,-2.1930888,9.385271
1767308064250,ACC,1.9608512,-2.147599,9.387665
1767308064290,ACC,1.9776106,-2.1428106,9.303867
1767308064330,ACC,2.0159178,-2.1260512,9.361329
1767308064369,ACC,2.0805612,-2.1092918,9.3661175
1767308064410,ACC,1.9895816,-2.1380222,9.330204
1767308064451,ACC,2.0350714,-2.0350714,9.337387
1767308064490,ACC,2.0039468,-2.1164744,9.390059
1767308064531,ACC,2.0853498,-2.1428106,9.392453
1767308064572,ACC,2.087744,-2.1308396,9.3421755
1767308064611,ACC,2.0494366,-2.1763294,9.387665
1767308064651,ACC,2.0853498,-2.1332338,9.399636
1767308064691,ACC,2.0039468,-2.1140802,9.390059
1767308064732,ACC,2.0949266,-2.1883004,9.351752
1767308064772,ACC,2.0207062,-2.1260512,9.394848
1767308064811,ACC,2.099715,-2.1188686,9.361329
1767308064851,ACC,1.9919758,-2.0590134,9.425972
1767308064855,HR,46.0,0.0,0.0
1767308064892,ACC,2.0039468,-2.1906946,9.459491
1767308064932,ACC,2.042254,-2.0973208,9.370906
1767308064972,ACC,2.0733786,-2.0853498,9.394848
1767308065013,ACC,2.0350714,-2.0973208,9.3661175
1767308065053,ACC,2.1164744,-2.0973208,9.344569
1767308065093,ACC,1.9967642,-2.0733786,9.392453
1767308065133,ACC,2.0566192,-2.0853498,9.351752
1767308065173,ACC,2.0398598,-2.0685902,9.3733
1767308065213,ACC,2.0231004,-2.0757728,9.392453
1767308065253,ACC,2.1260512,-2.1499932,9.382876
1767308065294,ACC,2.0374656,-2.1140802,9.411607
1767308065334,ACC,2.1212628,-2.147599,9.409213
1767308065375,ACC,2.0566192,-2.087744,9.411607
1767308065415,ACC,2.0015526,-2.099715,9.416395
1767308065454,ACC,2.1092918,-2.1308396,9.354146
1767308065495,ACC,1.958457,-2.1021092,9.339781
1767308065535,ACC,2.0207062,-2.0973208,9.385271
1767308065575,ACC,1.9009962,-2.0949266,9.3661175
1767308065614,ACC,2.0231004,-2.1021092,9.361329
1767308065655,ACC,2.0159178,-2.1068976,9.313444
1767308065696,ACC,1.9800048,-2.1619642,9.349358
1767308065736,ACC,2.0015526,-2.0709844,9.330204
1767308065776,ACC,2.030283,-2.1068976,9.421184
1767308065816,ACC,2.006341,-2.1667526,9.370906
1767308065856,ACC,1.9752164,-2.2026656,9.406818
1767308065860,HR,46.0,0.0,0.0
1767308065897,ACC,1.9680338,-2.1547816,9.344569
1767308065935,ACC,2.0733786,-2.1188686,9.3661175
1767308065974,ACC,2.030283,-2.1571758,9.358934
1767308066015,ACC,2.0590134,-2.123657,9.315839
1767308066056,ACC,2.0566192,-2.0973208,9.3661175
1767308066097,ACC,2.0087352,-2.1188686,9.320627
1767308066137,ACC,2.0398598,-2.147599,9.337387
1767308066178,ACC,2.0566192,-2.1212628,9.370906
1767308066217,ACC,2.0207062,-2.1619642,9.349358
1767308066258,ACC,2.0254946,-2.207454,9.382876
1767308066297,ACC,2.0590134,-2.1068976,9.344569
1767308066338,ACC,2.030283,-2.1212628,9.3733
1767308066379,ACC,2.042254,-2.1643584,9.330204
1767308066419,ACC,2.0015526,-2.1499932,9.3421755
1767308066459,ACC,1.9728222,-2.1930888,9.406818
1767308066499,ACC,2.0087352,-2.1284454,9.397242
1767308066538,ACC,2.0494366,-2.1308396,9.378088
1767308066578,ACC,2.066196,-2.2002714,9.406818
1767308066619,ACC,2.0590134,-2.0901382,9.354146
1767308066659,ACC,1.9967642,-2.1930888,9.3661175
1767308066699,ACC,2.0278888,-2.171541,9.397242
1767308066740,ACC,2.0350714,-2.1188686,9.41879
1767308066780,ACC,2.0135236,-2.1428106,9.404425
1767308066820,ACC,2.0590134,-2.2409728,9.390059
1767308066859,ACC,2.0446482,-2.171541,9.3733
1767308066864,HR,46.0,0.0,0.0
1767308066901,ACC,2.0829554,-2.099715,9.332599
1767308066941,ACC,2.0566192,-2.1930888,9.334992
1767308066980,ACC,2.0470424,-2.111686,9.363723
1767308067021,ACC,1.9680338,-2.1092918,9.368511
1767308067061,ACC,2.0231004,-2.1284454,9.339781
1767308067101,ACC,2.0446482,-2.183512,9.3661175
1767308067141,ACC,2.042254,-2.1404164,9.351752
1767308067182,ACC,2.030283,-2.207454,9.287108
1767308067222,ACC,2.0039468,-2.0853498,9.3661175
1767308067261,ACC,1.9967642,-2.195483,9.346964
1767308067302,ACC,2.0853498,-2.171541,9.40203
1767308067342,ACC,2.0590134,-2.171541,9.323022
1767308067382,ACC,2.0590134,-2.183512,9.421184
1767308067423,ACC,2.087744,-2.1308396,9.323022
1767308067463,ACC,2.0733786,-2.1739352,9.358934
1767308067503,ACC,2.0829554,-2.1499932,9.411607
1767308067543,ACC,2.0470424,-2.1332338,9.349358
1767308067584,ACC,1.9800048,-2.183512,9.325416
1767308067623,ACC,2.099715,-2.1906946,9.358934
1767308067663,ACC,1.9800048,-2.1547816,9.411607
1767308067704,ACC,2.0231004,-2.1859062,9.40203
1767308067744,ACC,2.0326772,-2.231396,9.358934
1767308067784,ACC,1.9991584,-2.2218192,9.337387
1767308067824,ACC,2.0638018,-2.1691468,9.409213
1767308067864,ACC,1.99437,-2.1739352,9.308656
1767308067869,HR,46.0,0.0,0.0
1767308067905,ACC,2.0614076,-2.1308396,9.3182335
1767308067945,ACC,2.0709844,-2.0925324,9.361329
1767308067984,ACC,2.0446482,-2.1404164,9.296685
1767308068025,ACC,2.0398598,-2.1667526,9.334992
1767308068065,ACC,2.0949266,-2.1763294,9.378088
1767308068105,ACC,2.0015526,-2.2122424,9.356541
1767308068145,ACC,2.0254946,-2.123657,9.3733
